idx,symbol,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
17352,6122,9.24,0.3128,9.3,0.2514,9.38,0.067,179,21,9.28,9.08
17353,6123,53.63,0.1997,55.29,0.2179,56.06,0.2362,1427,35,56.1,54.0
17354,6123,53.45,0.1149,55.3,0.3555,56.01,0.274,1741,36,56.0,53.0
17355,6123,54.42,0.1288,55.41,0.314,56.05,0.1701,1987,27,54.5,51.6
17356,6123,53.89,0.1337,54.6,0.2344,55.61,0.2502,1391,32,53.0,52.3
17357,6123,52.12,0.3016,54.24,0.3521,55.4,0.0833,1525,43,53.4,52.1
17358,6123,52.05,0.2852,52.9,0.1819,54.22,0.1544,1490,30,53.3,51.8
17359,6123,51.87,0.1077,52.44,0.2073,53.0,0.2039,1476,19,52.5,49.0
17360,6123,49.94,0.0744,51.82,0.3127,52.84,0.3493,793,42,51.2,46.65
17361,6123,48.47,0.2331,50.02,0.1576,51.81,0.3041,901,65,49.0,45.6
17362,6123,47.29,0.2674,48.67,0.1814,50.92,0.1273,1163,75,47.85,46.15
17363,6123,46.04,0.2316,47.3,0.31,48.84,0.1659,1429,82,48.25,48.3
17364,6123,46.05,0.187,47.22,0.3171,48.06,0.1219,1460,61,49.6,48.5
17365,6126,12.86,0.0809,13.29,0.2483,13.62,0.2126,4116,23,12.8,12.65
17366,6126,13.04,0.2168,13.41,0.1168,13.71,0.3161,2800,21,13.45,13.05
17367,6126,13.08,0.2734,13.39,0.0966,13.7,0.2877,3076,20,13.25,13.2
17368,6126,13.13,0.2625,13.43,0.1153,13.71,0.2915,3036,19,13.65,13.15
17369,6127,40.78,0.1255,42.96,0.2956,45.24,0.1723,64389,145,46.85,45.0
17370,6127,41.21,0.1331,43.36,0.2197,45.58,0.2835,96103,162,48.7,43.9
17371,6127,43.73,0.1201,45.54,0.3537,47.33,0.1078,89836,132,47.3,39.6
17372,6127,44.63,0.179,46.07,0.3552,47.57,0.1363,75775,115,42.25,37.5
17373,6127,40.51,0.1962,45.63,0.2981,47.51,0.2223,58308,139,42.0,39.1
17374,6127,38.97,0.1145,40.9,0.3672,45.79,0.169,56151,159,43.0,37.95
17375,6127,38.96,0.1119,40.57,0.3288,41.8,0.1997,55204,111,40.3,38.6
17376,6127,38.79,0.2184,40.67,0.212,41.87,0.1851,47771,111,42.0,36.85
17377,6127,38.91,0.1895,40.6,0.19,41.85,0.1896,41192,102,40.8,37.65
17378,6127,37.96,0.1588,39.27,0.193,41.09,0.2105,37666,104,39.75,35.9
17379,6127,37.92,0.2098,39.43,0.1427,41.13,0.235,33745,104,38.45,34.0
17380,6127,36.65,0.2328,38.03,0.2659,39.32,0.0965,24565,96,36.1,34.55
17381,6127,34.8,0.193,36.48,0.2317,38.45,0.1505,24060,110,37.5,38.3
17382,6128,36.82,0.2519,37.07,0.1237,37.47,0.4931,655,19,37.0,36.6
17383,6128,36.49,0.4571,37.11,0.146,37.49,0.1587,315,22,37.15,36.3
17384,6128,36.49,0.3047,37.1,0.2969,37.49,0.1302,384,26,36.55,36.4
17385,6128,36.43,0.3106,37.1,0.2879,37.49,0.1263,396,26,36.9,36.0
17386,6128,35.79,0.3094,36.46,0.2997,36.78,0.1498,307,23,36.95,35.9
17387,6128,35.72,0.2654,36.16,0.1206,36.63,0.0456,373,25,36.35,35.85
17388,6128,35.76,0.3443,36.18,0.1886,36.85,0.1168,334,23,36.2,35.75
17389,6129,9.77,0.0609,10.08,0.4557,10.4,0.4933,15760,60,10.6,9.85
17390,6129,10.06,0.3574,10.28,0.6036,10.47,0.3865,14601,36,10.4,9.68
17391,6129,10.11,0.3856,10.35,0.3483,10.57,0.1181,10641,27,10.15,9.73
17392,6129,9.89,0.0584,10.15,0.6203,10.39,0.3436,6607,43,10.1,9.84
17393,6129,9.8,0.0625,9.97,0.2544,10.18,0.3658,5405,41,10.15,9.5
17394,6129,9.75,0.0897,9.91,0.1804,10.04,0.5065,6663,36,10.15,9.0
17395,6129,9.67,0.0155,9.9,0.2473,10.05,0.4903,6264,48,9.67,9.05
17396,6129,9.15,0.1173,9.58,0.0889,10.01,0.464,6189,81,9.6,8.75
17397,6129,9.15,0.2928,9.51,0.2656,9.92,0.0905,6509,93,9.19,8.83
17398,6129,8.84,0.171,9.14,0.2983,9.5,0.1991,7111,88,9.08,8.82
17399,6129,8.87,0.2171,9.14,0.2357,9.5,0.1666,5841,81,9.25,8.85
17400,6129,8.83,0.253,8.94,0.1257,9.12,0.1911,3882,46,9.14,8.88
17401,6129,8.89,0.3421,8.98,0.2221,9.14,0.1879,2900,36,9.35,9.2
17402,6130,52.05,0.1087,53.68,0.2174,54.65,0.2283,92,20,54.2,51.5
17403,6130,52.04,0.0857,53.79,0.3714,54.66,0.2,105,18,53.9,49.0
17404,6130,51.92,0.2381,53.76,0.3048,54.68,0.181,105,21,53.0,52.4
17405,6130,51.95,0.0943,53.95,0.2516,55.38,0.195,159,31,55.8,53.7
17406,6133,9.3,0.1966,9.39,0.234,9.5,0.259,641,34,9.59,9.39
17407,6133,9.3,0.139,9.41,0.1344,9.53,0.2665,878,36,9.55,9.35
17408,6133,9.3,0.1195,9.42,0.2194,9.53,0.24,1021,37,9.49,9.43
17409,6133,9.31,0.0551,9.42,0.3291,9.53,0.2151,781,33,10.05,9.39
17410,6133,9.43,0.2087,9.69,0.2055,9.97,0.3947,1538,61,10.35,9.29
17411,6133,9.45,0.2112,9.68,0.174,9.97,0.3052,1989,67,9.49,9.25
17412,6133,9.44,0.18,9.68,0.179,9.97,0.314,1933,69,9.35,9.23
17413,6133,9.4,0.2249,9.57,0.1868,9.76,0.0724,787,49,9.35,9.25
17414,6134,9.72,0.2736,10.03,0.4843,10.28,0.1041,413,22,9.87,9.7
17415,6134,9.7,0.384,9.82,0.0773,10.03,0.3812,362,25,9.8,9.4
17416,6134,9.7,0.57,9.78,0.0333,9.85,0.07,300,19,9.7,9.6
17417,6134,9.5,0.1458,9.71,0.3667,9.83,0.1208,240,28,9.98,9.51
17418,6134,9.43,0.1429,9.55,0.1675,9.72,0.3251,203,23,9.74,9.51
17419,6138,58.87,0.0955,60.62,0.1883,62.24,0.289,27414,57,61.5,59.1
17420,6138,58.76,0.1104,59.95,0.2726,60.78,0.2647,18001,39,62.9,58.2
17421,6138,58.89,0.1585,60.44,0.26,61.85,0.1928,17991,54,60.6,58.6
17422,6138,59.09,0.1421,60.43,0.2354,61.85,0.1776,17834,48,60.3,58.6
17423,6138,59.0,0.2634,60.07,0.2107,61.83,0.1919,13884,48,60.2,59.0
17424,6138,58.76,0.1803,59.35,0.2403,59.95,0.1979,9393,25,61.7,54.8
17425,6138,59.13,0.2642,59.96,0.2362,61.1,0.1306,12689,32,59.6,52.5
17426,6138,55.43,0.1321,57.58,0.1716,60.1,0.2351,15972,70,56.4,52.6
17427,6138,54.66,0.1577,57.2,0.1622,60.35,0.2584,17408,91,56.4,55.2
17428,6138,53.76,0.2198,55.52,0.3088,57.65,0.1844,13981,70,57.1,56.2
17429,6138,53.49,0.2271,54.57,0.1543,55.94,0.304,9476,47,58.0,56.2
17430,6138,54.0,0.1621,55.96,0.3652,57.14,0.1509,7082,55,58.3,56.5
17431,6138,56.02,0.2098,56.89,0.303,57.76,0.1513,5835,32,58.7,57.6
17432,6139,33.4,0.3875,33.68,0.1755,33.99,0.0597,1373,20,33.55,33.25
17433,6139,32.64,0.081,33.14,0.1574,33.42,0.4078,1074,25,32.9,31.65
17434,6139,32.53,0.2849,33.05,0.1041,33.42,0.3314,1355,29,32.45,31.35
17435,6139,31.94,0.1767,32.48,0.3389,33.24,0.1429,1505,39,32.0,31.75
17436,6139,31.57,0.1862,31.91,0.2109,32.44,0.3441,1337,28,32.25,32.0
17437,6139,31.57,0.1557,31.87,0.3325,32.28,0.1667,1188,23,32.45,31.7
17438,6139,31.53,0.1657,31.82,0.3754,32.21,0.1454,887,22,32.1,31.7
17439,6141,22.34,0.169,22.89,0.2988,23.18,0.1799,4407,25,24.45,23.25
17440,6141,22.61,0.0583,23.57,0.0912,24.28,0.3599,9284,46,24.35,23.5
17441,6141,22.45,0.0526,23.66,0.2737,24.22,0.1914,13920,46,25.7,24.55
17442,6141,23.58,0.2471,24.2,0.3282,25.14,0.2485,21500,68,26.1,24.0
17443,6141,23.8,0.1834,24.89,0.3433,25.57,0.145,21003,57,24.85,22.75
17444,6141,24.18,0.073,24.93,0.4103,25.61,0.177,15524,52,24.75,22.6
17445,6141,23.69,0.0825,24.75,0.4124,25.71,0.2103,9481,67,23.25,20.55
17446,6141,22.86,0.256,23.89,0.1824,24.45,0.1411,4714,44,22.6,20.5
17447,6141,21.02,0.2118,22.66,0.2629,24.18,0.1403,7411,82,22.2,20.3
17448,6141,20.89,0.3532,21.65,0.1418,22.59,0.1977,7358,55,21.45,20.45
17449,6141,20.72,0.3567,21.44,0.1035,22.28,0.1066,8931,47,21.2,20.1
17450,6141,20.62,0.3848,21.02,0.2085,21.69,0.0826,7241,37,20.95,20.35
17451,6141,20.44,0.3324,20.71,0.4338,21.04,0.1314,5427,28,20.8,20.55
17452,6142,8.1,0.1383,8.35,0.3947,8.52,0.104,7282,57,8.01,7.88
17453,6142,7.94,0.2366,8.03,0.2787,8.13,0.2599,3140,36,8.23,8.09
17454,6142,7.93,0.227,8.03,0.2076,8.15,0.2292,5463,35,8.28,8.05
17455,6142,7.95,0.1421,8.12,0.3161,8.2,0.2661,7312,40,8.34,7.9
17456,6142,7.95,0.0366,8.12,0.3786,8.21,0.2889,8357,43,8.17,7.85
17457,6142,8.02,0.1019,8.12,0.2992,8.22,0.2835,5574,41,8.02,7.8
17458,6142,7.92,0.1528,8.07,0.3467,8.24,0.1004,3594,46,7.94,7.7
17459,6142,7.85,0.1888,7.92,0.2657,8.04,0.2423,2187,33,7.86,7.6
17460,6142,7.78,0.2143,7.85,0.2524,7.93,0.1541,1759,28,7.8,7.54
17461,6142,7.67,0.085,7.78,0.2377,7.87,0.1816,1729,33,7.7,7.58
17462,6142,7.63,0.2358,7.7,0.2092,7.78,0.266,1391,28,7.7,7.59
17463,6142,7.6,0.2644,7.65,0.3328,7.71,0.1649,1316,21,7.67,7.58
17464,6143,36.92,0.2142,38.14,0.1353,39.08,0.4246,1279,57,39.25,38.9
17465,6143,37.04,0.0597,38.31,0.0629,39.06,0.5739,1591,55,39.6,38.95
17466,6143,38.66,0.083,39.01,0.4514,39.23,0.3101,1409,22,40.4,39.25
17467,6143,38.72,0.1359,39.13,0.6092,39.8,0.0518,1177,36,39.85,39.4
17468,6143,39.15,0.3904,39.52,0.2651,40.03,0.0559,894,30,39.95,37.65
17469,6143,39.18,0.2592,39.57,0.4067,39.98,0.0648,895,29,39.95,37.8
17470,6143,38.2,0.0704,39.36,0.4165,39.68,0.4737,838,41,38.5,37.25
17471,6143,38.01,0.2868,38.61,0.0705,39.57,0.3341,823,42,38.1,36.8
17472,6143,37.65,0.1854,38.17,0.3261,39.37,0.1637,739,45,37.85,37.0
17473,6143,37.05,0.1304,37.61,0.2042,38.05,0.3346,529,30,37.8,37.8
17474,6143,36.97,0.2445,37.31,0.2812,37.73,0.313,409,22,38.5,37.8
17475,6143,36.97,0.2928,37.3,0.2431,38.02,0.2127,362,29,39.05,38.45
17476,6143,37.27,0.1511,38.01,0.398,38.7,0.1285,397,33,39.0,38.6
17477,6145,7.86,0.2857,7.92,0.2059,8.02,0.3186,1491,24,7.8,7.7
17478,6145,7.71,0.1738,7.86,0.288,7.92,0.2604,1559,33,7.8,7.7
17479,6145,7.7,0.2989,7.76,0.2385,7.87,0.2033,1589,29,8.18,8.0
17480,6145,7.71,0.3745,7.78,0.2397,8.04,0.0977,1944,47,8.11,7.72
17481,6145,7.75,0.2745,8.01,0.3158,8.09,0.2348,1789,42,8.14,7.74
17482,6145,7.77,0.1698,8.01,0.3792,8.09,0.2819,1490,41,7.95,7.62
17483,6145,7.78,0.252,8.01,0.2104,8.08,0.2012,984,28,7.8,7.5
17484,6145,7.65,0.235,7.76,0.2714,7.82,0.1598,851,26,7.7,7.51
17485,6145,7.57,0.0447,7.65,0.3675,7.79,0.1799,917,33,7.86,7.48
17486,6145,7.53,0.2163,7.65,0.4551,7.79,0.0189,846,30,7.57,7.51
17487,6145,7.52,0.4683,7.63,0.1217,7.83,0.0124,805,26,7.67,7.53
17488,6145,7.52,0.4592,7.57,0.1587,7.66,0.1731,1115,24,7.65,7.55
17489,6145,7.51,0.2857,7.56,0.1989,7.63,0.0452,1106,19,7.63,7.55
17490,6147,63.42,0.3264,63.89,0.2831,64.59,0.0195,7386,20,63.4,60.0
17491,6147,59.8,0.2254,60.65,0.2964,63.28,0.2417,16416,51,61.3,60.0
17492,6147,59.85,0.2241,60.65,0.4727,63.1,0.1368,19891,51,61.0,60.5
17493,6147,60.0,0.3491,60.69,0.5008,62.65,0.0682,20972,43,63.3,63.3
17494,6147,60.4,0.4227,61.3,0.1247,62.67,0.1207,15349,34,65.2,64.1
17495,6147,60.55,0.1381,62.61,0.1587,64.46,0.1642,15839,53,66.5,64.0
17496,6147,62.09,0.1109,64.09,0.2157,65.37,0.3218,20525,61,66.2,62.5
17497,6147,64.13,0.1695,64.93,0.2957,65.77,0.174,22128,33,65.6,63.2
17498,6147,63.23,0.1832,64.7,0.2808,65.72,0.2322,23355,41,67.0,66.0
17499,6147,63.34,0.1492,64.93,0.1968,66.33,0.2143,30231,46,67.7,64.8
17500,6147,63.36,0.1462,65.15,0.0976,66.66,0.4226,32802,53,67.5,66.1
17501,6147,64.91,0.0967,66.17,0.3312,66.94,0.3774,34831,45,69.1,66.2
17502,6148,6.6,0.1875,6.67,0.2578,6.79,0.1016,128,18,6.7,6.6
17503,6150,120.93,0.1735,129.91,0.1192,137.06,0.3459,9168,45,125.5,122.5
17504,6150,115.23,0.1665,122.72,0.3162,131.46,0.1862,9863,50,127.5,115.5
17505,6150,115.23,0.1359,121.93,0.2782,125.53,0.2623,10091,39,122.5,114.0
17506,6150,114.88,0.1933,121.44,0.1696,125.13,0.2742,7718,34,118.5,113.0
17507,6150,116.13,0.2472,120.25,0.1277,125.18,0.3046,5348,28,119.0,111.5
17508,6150,114.44,0.2043,117.02,0.3134,120.54,0.1071,4509,20,116.0,118.5
17509,6150,113.82,0.2195,117.77,0.1084,122.97,0.2095,4196,19,135.0,122.0
17510,6150,114.69,0.0556,125.62,0.1971,131.72,0.2093,14875,39,130.0,119.5
17511,6150,124.41,0.1997,129.0,0.2994,133.31,0.1332,18444,31,128.5,113.5
17512,6150,124.51,0.2306,128.97,0.2925,133.31,0.1272,19309,29,121.0,114.0
17513,6150,116.97,0.1897,123.73,0.3071,127.77,0.2951,9802,34,122.0,118.5
17514,6150,116.0,0.2363,119.44,0.2657,123.89,0.1764,7427,31,122.5,120.0
17515,6151,22.33,0.4165,22.6,0.1197,22.92,0.0948,401,19,22.9,22.45
17516,6152,8.87,0.2844,9.3,0.0917,9.76,0.3305,7047,97,9.6,8.94
17517,6152,8.92,0.1828,9.36,0.0914,9.74,0.2635,8873,98,9.27,8.83
17518,6152,8.97,0.1863,9.36,0.0851,9.74,0.255,9170,92,9.13,8.91
17519,6152,8.87,0.2317,9.09,0.1408,9.46,0.1201,4878,72,9.09,8.64
17520,6152,8.97,0.2994,9.1,0.1578,9.23,0.1503,1730,42,9.0,8.5
17521,6152,8.71,0.1946,8.88,0.1982,9.01,0.2643,1105,39,8.95,8.4
17522,6152,8.58,0.1059,8.75,0.1132,8.94,0.3905,2200,53,8.71,7.89
17523,6152,8.51,0.1133,8.74,0.1643,8.91,0.3291,2197,49,8.41,7.55
17524,6152,8.04,0.1381,8.48,0.1796,8.87,0.3548,2528,83,7.9,7.5
17525,6152,7.71,0.1213,8.03,0.2568,8.4,0.269,1476,88,7.8,7.66
17526,6152,7.6,0.1973,7.96,0.2178,8.29,0.1066,1566,79,7.86,7.66
17527,6152,7.53,0.249,7.65,0.1373,7.8,0.202,1020,39,7.84,7.64
17528,6152,7.53,0.2143,7.68,0.1614,7.8,0.1839,756,33,7.83,7.74
17529,6153,64.2,0.2728,65.94,0.2512,67.2,0.162,77812,61,66.5,64.1
17530,6153,63.52,0.1386,64.92,0.2551,66.85,0.1961,68110,61,68.4,58.8
17531,6153,64.2,0.1316,66.09,0.2592,67.41,0.233,63419,56,64.7,59.6
17532,6153,60.51,0.1921,63.73,0.2914,66.74,0.1481,75087,97,62.7,59.6
17533,6153,60.84,0.4153,63.29,0.168,66.96,0.1023,92310,97,62.7,59.0
17534,6153,59.74,0.0771,61.17,0.4028,63.15,0.1267,83143,60,63.8,59.7
17535,6153,60.07,0.1739,61.24,0.3208,62.53,0.1357,88273,48,63.5,59.4
17536,6153,60.19,0.1952,61.48,0.2437,62.86,0.1497,85610,48,63.4,53.6
17537,6153,60.11,0.2112,61.59,0.2489,62.88,0.1455,112453,48,60.3,54.6
17538,6153,55.82,0.22,59.74,0.1763,61.97,0.255,122406,99,57.5,56.0
17539,6153,55.64,0.3719,59.29,0.1279,61.82,0.1501,111245,97,57.6,54.8
17540,6153,55.1,0.2939,56.61,0.3237,58.88,0.0317,94333,67,58.4,52.2
17541,6153,55.26,0.2068,56.45,0.2386,57.46,0.1892,57799,39,56.0,51.6
17542,6155,37.67,0.1582,41.03,0.0803,45.38,0.1613,30027,98,47.4,46.0
17543,6155,40.75,0.1028,44.9,0.2649,46.14,0.3579,38382,122,49.5,48.0
17544,6155,44.9,0.2222,46.17,0.3454,47.95,0.1574,42031,119,52.6,44.75
17545,6155,45.86,0.2131,47.87,0.2222,50.58,0.2438,39777,155,44.85,43.15
17546,6155,47.48,0.1959,49.65,0.2097,51.43,0.2001,27986,107,45.5,43.95
17547,6155,44.33,0.1639,49.77,0.2404,51.47,0.2436,17283,67,45.1,43.5
17548,6155,43.49,0.2497,44.14,0.1575,44.81,0.2418,4710,19,44.6,44.75
17549,6155,43.49,0.2198,44.14,0.22,44.8,0.2277,4932,22,46.8,43.6
17550,6155,44.04,0.3239,44.65,0.1876,45.92,0.11,3199,26,45.6,44.5
17551,6155,43.84,0.2643,44.59,0.207,45.92,0.1723,2444,28,45.8,45.4
17552,6155,43.77,0.1645,44.84,0.0853,45.83,0.1616,2346,27,47.0,44.6
17553,6155,43.85,0.1762,45.09,0.189,46.25,0.1693,2191,26,47.0,45.1
17554,6155,44.85,0.1647,45.91,0.1785,46.87,0.1381,2404,22,47.1,48.0
17555,6156,17.6,0.1895,17.89,0.2409,18.26,0.1368,855,21,18.25,17.75
17556,6156,17.59,0.1597,17.88,0.2773,18.25,0.0816,833,21,17.95,17.4
17557,6156,17.65,0.1454,17.88,0.3512,18.25,0.0933,729,19,17.75,17.6
17558,6156,16.61,0.2463,17.09,0.1516,17.56,0.1568,950,31,17.8,16.85
17559,6156,16.62,0.2068,17.08,0.24,17.56,0.0928,1175,31,17.8,17.3
17560,6156,16.62,0.191,17.03,0.3333,17.55,0.0928,1272,31,17.55,16.9
17561,6156,16.97,0.3237,17.31,0.299,17.57,0.1611,689,23,17.4,16.6
17562,6156,17.02,0.3453,17.31,0.2094,17.55,0.1113,530,20,17.3,16.75
17563,6158,21.72,0.2979,21.95,0.2128,22.31,0.2181,188,18,21.85,21.85
17564,6158,20.87,0.0269,21.56,0.3269,22.0,0.3239,670,21,20.7,20.15
17565,6158,20.43,0.1922,20.81,0.0607,21.61,0.4823,593,29,20.75,20.0
17566,6158,20.29,0.2727,20.66,0.1253,21.47,0.2383,407,25,20.4,20.05
17567,6158,20.06,0.41,20.4,0.233,20.75,0.1622,339,19,20.8,20.6
17568,6160,18.65,0.2003,19.58,0.1187,20.56,0.3793,1777,42,22.65,22.0
17569,6160,18.9,0.1437,20.49,0.6477,22.65,0.6356,2972,43,24.7,22.4
17570,6160,19.89,0.0437,22.95,0.5087,24.17,0.1071,7071,85,23.4,22.7
17571,6160,22.6,0.3942,23.25,0.2794,24.26,0.0328,7601,46,23.5,20.9
17572,6160,22.62,0.2681,23.22,0.3152,24.26,0.0329,7569,46,23.8,22.1
17573,6160,21.51,0.0818,22.57,0.3795,23.2,0.2779,4685,57,22.7,22.0
17574,6160,21.51,0.1239,22.6,0.2517,23.25,0.1608,3091,56,23.5,21.0
17575,6160,21.49,0.1328,22.47,0.2546,23.28,0.1949,2883,56,23.0,21.0
17576,6160,21.54,0.0936,22.39,0.2938,23.06,0.2032,1988,51,24.05,20.2
17577,6160,21.67,0.0745,22.88,0.1944,23.87,0.3322,6776,60,21.3,20.5
17578,6160,20.85,0.0986,22.49,0.0864,23.81,0.3231,6980,76,21.3,20.45
17579,6160,20.81,0.1359,22.62,0.1016,23.85,0.3363,6705,75,21.8,21.6
17580,6161,20.0,0.2244,20.47,0.308,20.7,0.3007,3159,23,20.2,19.85
17581,6161,20.02,0.4291,20.47,0.3163,20.66,0.0992,3076,22,20.15,20.1
17582,6161,19.62,0.0706,20.01,0.3475,20.29,0.2415,2662,23,19.75,17.85
17583,6161,19.02,0.2818,19.64,0.114,20.19,0.2478,3297,36,18.25,17.95
17584,6161,18.06,0.178,19.08,0.3238,19.86,0.1685,3057,41,18.25,18.1
17585,6161,18.09,0.3012,18.99,0.3891,19.43,0.087,2357,29,18.5,18.35
17586,6163,13.37,0.1807,13.96,0.3347,14.25,0.3785,3403,23,14.15,13.7
17587,6163,13.36,0.0776,13.92,0.3691,14.24,0.3415,3774,23,14.75,13.85
17588,6163,13.87,0.1902,14.27,0.3091,14.58,0.3307,8201,30,14.4,13.85
17589,6163,13.93,0.1446,14.33,0.1963,14.6,0.3685,6219,22,14.35,13.6
17590,6163,14.02,0.1829,14.3,0.2097,14.58,0.3473,6599,22,14.4,13.35
17591,6163,13.55,0.1348,13.89,0.2603,14.18,0.2837,2559,22,13.75,13.4
17592,6163,13.46,0.3023,13.81,0.2405,14.24,0.0816,1925,24,13.6,13.3
17593,6164,11.4,0.1072,11.74,0.3741,12.05,0.207,7111,25,11.8,11.2
17594,6164,11.43,0.1296,11.83,0.2329,12.1,0.2764,5131,27,11.55,11.0
17595,6164,11.34,0.241,11.83,0.1891,12.12,0.2904,3406,27,11.25,11.05
17596,6164,10.78,0.3209,11.1,0.2556,11.47,0.0474,1561,18,10.9,10.25
17597,6164,10.74,0.3947,11.21,0.1521,11.8,0.0549,1348,22,10.5,10.15
17598,6164,10.44,0.1166,10.78,0.5101,11.07,0.0814,1192,20,10.5,10.15
17599,6165,15.52,0.3632,15.74,0.1714,16.04,0.2588,881,18,15.9,15.3
17600,6165,15.56,0.3576,15.78,0.164,16.06,0.217,811,18,15.85,15.55
17601,6165,14.84,0.0241,15.24,0.2547,15.61,0.2987,1704,21,14.95,13.8
17602,6165,14.12,0.0694,14.66,0.5374,15.4,0.1199,2953,34,14.8,13.75
17603,6165,14.03,0.3339,14.63,0.4336,15.23,0.0754,3819,36,14.1,13.8
17604,6165,13.81,0.1179,14.04,0.3698,14.62,0.3928,3648,24,14.2,13.85
17605,6165,13.81,0.1972,14.03,0.6155,14.55,0.0226,2039,21,14.5,13.9
17606,6166,53.57,0.0542,54.61,0.247,55.12,0.241,166,21,55.2,54.9
17607,6166,53.19,0.1079,53.88,0.1583,54.76,0.295,139,20,55.4,53.5
17608,6166,53.57,0.0495,54.47,0.1758,55.07,0.3571,182,20,55.2,53.0
17609,6166,53.39,0.3344,54.08,0.2252,55.12,0.1887,302,19,53.3,50.0
17610,6166,51.93,0.0861,53.29,0.4139,54.14,0.2361,360,30,51.7,49.9
17611,6166,50.22,0.2634,51.16,0.2681,52.93,0.2401,429,30,51.2,49.7
17612,6166,50.19,0.3155,51.1,0.2433,52.78,0.132,485,32,50.8,48.65
17613,6166,50.05,0.4132,50.48,0.1712,50.98,0.2763,438,18,49.7,49.5
17614,6166,49.29,0.2404,50.03,0.3415,50.68,0.1311,366,28,50.0,49.3
17615,6166,49.24,0.2405,49.71,0.1965,50.19,0.2053,341,26,50.2,48.4
17616,6166,49.19,0.1545,49.52,0.2051,49.83,0.3006,356,24,49.5,49.0
17617,6167,7.22,0.1981,7.3,0.2591,7.43,0.2075,853,31,8.16,7.8
17618,6167,7.35,0.0596,7.73,0.2568,8.15,0.3556,4345,78,8.3,7.88
17619,6167,7.39,0.053,7.78,0.2155,8.12,0.4113,7488,100,8.14,7.98
17620,6167,7.71,0.1102,7.96,0.2606,8.15,0.3502,8449,84,8.25,7.8
17621,6167,7.89,0.1058,8.02,0.2564,8.17,0.2446,6447,47,8.34,7.51
17622,6167,7.9,0.1231,8.04,0.2533,8.19,0.1802,4362,52,7.93,7.2
17623,6167,7.62,0.1577,7.94,0.1392,8.18,0.3341,3837,73,7.51,7.06
17624,6167,7.29,0.1192,7.66,0.2197,8.09,0.1676,2626,89,7.36,6.92
17625,6167,7.14,0.1948,7.3,0.1351,7.63,0.2904,1725,63,7.15,7.01
17626,6167,7.04,0.1589,7.23,0.2285,7.4,0.1106,1221,46,7.09,6.86
17627,6167,7.01,0.3489,7.11,0.2776,7.26,0.0172,814,35,7.08,6.75
17628,6167,6.91,0.1863,7.0,0.2447,7.06,0.1785,891,25,6.88,6.6
17629,6167,6.78,0.2957,6.9,0.246,7.03,0.1839,805,33,6.8,6.7
17630,6168,20.96,0.1532,22.49,0.3466,23.33,0.2659,88583,87,21.2,20.65
17631,6168,20.99,0.0703,22.49,0.231,23.33,0.2457,82212,76,21.8,19.5
17632,6168,20.8,0.1345,21.68,0.1199,23.24,0.3873,52801,76,21.15,18.85
17633,6168,19.74,0.0962,20.59,0.2808,21.26,0.2619,21887,47,20.15,19.0
17634,6168,19.36,0.2241,20.08,0.1288,21.18,0.2644,23755,59,19.55,18.35
17635,6168,19.23,0.3291,19.8,0.1839,20.57,0.1015,17513,46,19.6,18.1
17636,6168,18.62,0.14,19.23,0.3998,19.84,0.1236,16454,37,18.6,17.95
17637,6168,18.31,0.1894,18.64,0.2366,19.22,0.272,10282,31,18.45,17.3
17638,6168,18.23,0.3048,18.62,0.2694,19.24,0.1305,9661,34,18.3,17.6
17639,6168,17.64,0.1611,18.09,0.216,18.36,0.2618,7013,27,18.15,17.7
17640,6168,17.61,0.2107,17.93,0.2365,18.22,0.1294,6189,24,18.1,17.75
17641,6168,17.55,0.1729,17.8,0.3765,18.05,0.1094,5227,21,18.25,17.9
17642,6169,31.63,0.2879,32.04,0.1518,33.31,0.0895,257,20,31.95,31.1
17643,6169,30.51,0.108,31.73,0.1549,33.31,0.108,213,25,31.7,30.2
17644,6169,30.2,0.1307,31.37,0.267,32.25,0.1477,176,26,31.45,30.5
17645,6169,30.45,0.3776,31.12,0.148,31.53,0.1888,196,24,31.3,30.55
17646,6169,30.51,0.4021,31.03,0.1546,31.45,0.1804,194,24,30.8,30.35
17647,6169,29.94,0.1646,30.53,0.3544,31.15,0.1139,158,22,29.5,29.2
17648,6169,29.2,0.297,30.0,0.1636,30.53,0.1818,165,24,29.8,29.3
17649,6169,29.12,0.2988,29.54,0.1646,30.03,0.1524,164,20,29.95,29.2
17650,6170,11.57,0.1856,11.9,0.1953,12.19,0.2339,1137,20,11.85,11.2
17651,6170,11.57,0.1514,11.89,0.1948,12.19,0.2142,1242,20,11.55,11.25
17652,6170,11.43,0.1324,11.85,0.2525,12.19,0.205,1390,24,11.65,11.2
17653,6173,97.86,0.1483,100.4,0.2172,103.31,0.2002,3587,21,108.5,110.0
17654,6173,98.12,0.1271,102.55,0.2222,107.28,0.1579,3673,20,114.0,108.5
17655,6173,104.96,0.046,113.78,0.2522,117.63,0.347,17667,30,121.0,122.0
17656,6173,113.04,0.1179,116.46,0.2046,118.96,0.393,27204,24,130.0,130.0
17657,6173,117.39,0.3233,124.16,0.1427,129.74,0.1773,40187,40,142.5,129.0
